name,platform,r-date,score,user score,developer,genre,players,critics,users
Salt and Sanctuary,Switch,2018-08-02,82,7.9,SkaStudios,"Action,Platformer,2D",,22,46
Condemned 2: Bloodshot,PlayStation3,2008-03-18,82,8.0,MonolithProductions,"Action Adventure,Horror,Horror,Survival",,37,105
Hotline Miami Collection,Switch,2019-08-19,82,7.9,Dennaton,"Miscellaneous,Compilation",,21,23
Hitman: Blood Money,Xbox360,2006-05-30,82,8.6,IoInteractive,"Action Adventure,Modern,General,Modern",,53,122
Brutal Legend,Xbox360,2009-10-13,82,8.0,DoubleFineProductions,"Action,Action Adventure,General,Fantasy,General,Fantasy,Open-World",,88,288
Creaks,PC,2020-07-22,82,8.1,AmanitaDesign,"Adventure,General",,18,42
Kero Blaster,PC,2014-05-11,82,7.1,StudioPixel,"General,Action,Platformer,Shooter,2D,Scrolling,Shoot-'Em-Up,Vertical",,14,41
Skullgirls: 2nd Encore,PlayStation4,2015-07-07,82,7.3,LabZeroGames,"Action,Fighting,2D",2.0,18,50
Fallout: New Vegas,PlayStation3,2010-10-19,82,8.0,ObsidianEntertainment,"Role-Playing,Action RPG,First-Person,First-Person,Western-Style",,57,668
"Invisible, Inc. Console Edition",PlayStation4,2016-04-19,82,6.9,KleiEntertainment,"General,Strategy,Turn-Based,Tactics",,14,45
Castle Crashers,Xbox360,2008-08-27,82,8.8,TheBehemoth,"Action,Beat-'Em-Up,Beat-'Em-Up,2D",,49,284
Pro Evolution Soccer 2019,XboxOne,2018-08-28,82,6.6,Konami,"Sports,Team,Soccer,Sim",,12,55
Monday Night Combat,PC,2011-01-24,82,7.2,UberEntertainment,"Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",,10,66
The Elder Scrolls V: Skyrim Special Edition,XboxOne,2016-10-28,82,7.6,BethesdaGameStudios,"Role-Playing,Western-Style",,24,266
VIDEOBALL,PC,2016-07-12,82,7.6,ActionButtonEntertainment,"Sports,General",,8,7
Gunman Clive,3DS,2013-01-03,82,7.9,HorbergProductions,"Action,General,Platformer,2D",,10,98
Vectronom,Switch,2019-05-29,82,8.2,LudopiumGmbH,"Puzzle,General",,12,6
The Wolf Among Us: Episode 3 - A Crooked Mile,PC,2014-04-08,82,8.6,TelltaleGames,"Fantasy,Action Adventure,Adventure,General,Fantasy,Point-and-Click",,38,292
The Chronicles of Riddick: Assault on Dark Athena,Xbox360,2009-04-07,82,8.1,Starbreeze,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",,67,80
Resident Evil 4,PlayStation4,2016-08-30,82,8.3,Capcom,"Action Adventure,Survival",,20,523
Slime-san,Switch,2017-06-08,82,8.5,Fabraz,"Action Adventure,Linear",,11,41
Mortal Kombat 11,PlayStation4,2019-04-23,82,3.6,NetherRealmStudios,"Action,Fighting,2D",,85,2020
Tomb Raider: Legend,PlayStation2,2006-04-11,82,7.4,CrystalDynamics,"Action Adventure,Modern",,43,119
The Sims 4: Eco Lifestyle,PC,2020-06-05,82,2.6,Maxis,"Simulation,Virtual,Virtual Life",,10,20
Pro Evolution Soccer 2013,PlayStation3,2012-09-25,82,7.0,Konami,"Sports,Traditional,Team,Soccer,Sim,Sim",,37,160
Tiger Woods PGA Tour 06,GameCube,2005-09-20,82,5.8,EASports,"Sports,Traditional,Golf,Sim",,19,5
X-Men Legends,Xbox,2004-09-21,82,7.9,RavenSoftware,"Role-Playing,Action RPG",,63,16
Wandersong,PC,2018-09-27,82,7.9,DumbandFatGames,"Action,Platformer,2D",,7,32
XCOM: Enemy Unknown Plus,PlayStationVita,2016-03-22,82,8.1,FiraxisGames,"Strategy,Turn-Based,General,Tactics",,7,61
FIFA Soccer 2004,Xbox,2003-11-04,82,8.2,EACanada,"Sports,Traditional,Soccer,Sim",,20,24
Freedom Fighters,Xbox,2003-10-01,82,8.0,IoInteractive,"Action,Shooter,Third-Person,Tactical,Modern",,23,26
The Lord of the Rings: The Two Towers,GameCube,2002-12-30,82,8.4,StormfrontStudios,"Action,Beat-'Em-Up",,13,31
NBA Live 2003,GameCube,2002-10-08,82,8.2,EACanada,"Sports,Traditional,Basketball,Sim",,11,5
Sega GT 2002,Xbox,2002-09-02,82,8.0,WowEntertainment,"Driving,Racing,GT / Street",,24,27
Airborne Assault: Red Devils Over Arnhem,PC,2002-06-17,82,7.4,PantherGames,"Strategy,Wargame,Turn-Based",,8,5
Tekken Advance,GameBoyAdvance,2002-01-28,82,7.6,Eighting/Raizing,"Action,Fighting,3D",,14,24
Crazy Taxi 2,Dreamcast,2001-05-28,82,8.3,Hitmaker,"Driving,Racing,Arcade",,18,39
Fallout Tactics: Brotherhood of Steel,PC,2001-03-14,82,7.6,14DegreesEast,"Role-Playing,Action RPG,Action RPG",,25,224
Ogre Battle 64,Nintendo64,2000-10-07,82,8.9,Quest,"Strategy,Turn-Based,Fantasy",,10,92
Sonic Rush,DS,2005-11-15,82,8.1,"DimpsCorporation,SonicTeam","Action,Platformer,Platformer,2D,2D",,43,149
Spyro Reignited Trilogy,PlayStation4,2018-11-13,82,8.1,"Activision,ToysforBob","Miscellaneous,Compilation",,80,747
Need for Speed: Underground 2,PC,2004-11-09,82,8.6,EACanada,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",,31,700
Pinball Hall of Fame: The Williams Collection,Wii,2008-02-26,82,8.1,FarsightStudios,"Action,Miscellaneous,Parlor,Pinball,Pinball",,16,39
Art of Balance Touch!,3DS,2012-06-07,82,7.4,Shin'en,"Miscellaneous,Puzzle,General,Puzzle,General",,9,30
NHL Eastside Hockey Manager 2005,PC,2005-10-05,82,6.6,SportsInteractive,"Sports,Traditional,Team,Ice Hockey,Management,Sim",,10,7
Legend of Grimrock,PC,2012-04-11,82,8.1,AlmostHuman,"Role-Playing,General,General",,51,717
DiRT Rally 2.0,XboxOne,2019-02-26,82,7.2,Codemasters,"Racing,Simulation,Automobile",,21,46
Borderlands Legendary Collection,Switch,2020-05-29,82,8.3,"GearboxPublishing,TurnMeUpGames","Miscellaneous,Compilation",,36,53
Devil May Cry 3: Special Edition,Switch,2020-02-20,82,8.0,Capcom,"Action Adventure,Linear",,34,74
Super Hydorah,PC,2017-09-20,82,,Locomalito,"Action,Shooter,Shoot-'Em-Up,Horizontal",,7,0
Control,PlayStation4,2019-08-27,82,7.3,RemedyEntertainment,"Action Adventure,General",,63,1544
College Hoops 2K6,Xbox,2005-11-21,82,7.4,2KSports,"Sports,Traditional,Basketball,Sim",,17,8
Life is Strange 2: Episode 4 - Faith,PC,2019-08-22,82,4.7,DONTNODEntertainment,"Action Adventure,General",,11,35
Marvel vs. Capcom 2,Xbox360,2009-07-29,82,8.1,BackboneEntertainment,"Action,Fighting,Fighting,2D,2D",,39,38
Dominions 3: The Awakening,PC,2006-09-29,82,7.7,IllwinterDesignGroup,"Strategy,Turn-Based,Fantasy,General,Fantasy",,8,48
eFootball PES 2020,PlayStation4,2019-09-10,82,7.6,Konami,"Sports,Team,Soccer,Sim",,54,956
NyxQuest: Kindred Spirits,Wii,2009-08-10,82,8.2,OvertheTopGames,"Action,Platformer,Platformer,2D,2D",,21,33
Dishonored: Death of the Outsider,PlayStation4,2017-09-15,82,7.1,ArkaneStudios,"Action Adventure,General",,47,181
Streets of Rage 4,PlayStation4,2020-04-30,82,8.0,"SeavenStudio,GuardCrushGames,Lizardcube","Action,Beat-'Em-Up,2D",2.0,45,298
Prince of Persia Classic,Xbox360,2007-06-13,82,7.1,Gameloft,"Action,Adventure,Platformer,General,2D",,25,22
Star Fox Adventures,GameCube,2002-09-22,82,7.9,RareLtd.,"Action Adventure,Sci-Fi",,39,179
Two Point Hospital,PlayStation4,2020-02-25,82,7.0,TwoPointStudios,"Simulation,Strategy,Management,Virtual,Career,Business / Tycoon",,21,50
SteamWorld Dig,3DS,2013-08-08,82,7.9,Image&Form,"Action,Action Adventure,Platformer,General,Platformer,2D,2D",,31,137
Bulletstorm,PC,2011-02-21,82,7.7,"EpicGames,PeopleCanFly","General,Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",,34,864
Fallout 3: Broken Steel,Xbox360,2009-05-05,82,8.3,BethesdaGameStudios,"Role-Playing,First-Person,First-Person,General,Western-Style",,34,84
Call of Duty 3,Xbox360,2006-11-07,82,6.6,Treyarch,"Action,Shooter,Shooter,First-Person,Historic,Historic,Arcade",,71,276
GRID 2,PlayStation3,2013-05-28,82,6.6,Codemasters,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",,20,177
Pro Evolution Soccer 2018,XboxOne,2017-09-12,82,6.3,Konami,"Sports,Team,Soccer,Sim",,11,45
Lovers in a Dangerous Spacetime,PlayStation4,2016-02-09,82,6.9,AsteroidBase,"Action,Shooter,Shoot-'Em-Up,Horizontal",,8,40
Tekken 6,PSP,2009-11-24,82,8.2,"NamcoBandaiGamesAmerica,NamcoBandaiGames","Action,Fighting,Fighting,3D,3D",2.0,39,105
Strong Bad's Cool Game for Attractive People Episode 2: Strong Badia the Free,Wii,2008-09-15,82,7.9,TelltaleGames,"Miscellaneous,Adventure,General,Compilation",,16,9
Mario Kart Wii,Wii,2008-04-27,82,8.4,Nintendo,"Driving,Racing,Arcade,Kart,Kart,Automobile",,73,982
College Hoops 2K8,PlayStation3,2007-11-19,82,5.9,VisualConcepts,"Sports,Traditional,Team,Basketball,Sim,Sim",,18,7
GRIS,PlayStation4,2019-11-26,82,8.0,NomadaStudio,"Action,Platformer,2D",,7,107
Borderlands 2: Mr. Torgue's Campaign of Carnage,PC,2012-11-20,82,7.2,GearboxSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",,8,88
Split/Second,Xbox360,2010-05-18,82,8.1,BlackRockStudio,"Driving,Racing,General,General,Arcade,Automobile",,78,120
Desktop Dungeons,PC,2010-10-17,82,7.6,QCFDesign,"General,Role-Playing,General,Roguelike",,12,67
Enter the Gungeon,PlayStation4,2016-04-05,82,7.7,DodgeRoll,"Action,General,Shooter,Shoot-'Em-Up,Top-Down",,33,119
Fallout: New Vegas - Old World Blues,PC,2011-07-19,82,7.7,ObsidianEntertainment,"Role-Playing,First-Person,First-Person,Western-Style",,17,241
Dragon's Crown,PlayStation3,2013-08-06,82,8.4,Vanillaware,"Action RPG,Action,Role-Playing,Beat-'Em-Up,Action RPG,Beat-'Em-Up,2D",,62,317
Sega Genesis Collection,PlayStation2,2006-11-07,82,8.5,DigitalEclipse,"Miscellaneous,Compilation",,28,13
Crusader Kings II,PC,2012-02-14,82,8.7,ParadoxDevelopmentStudio,"Strategy,Real-Time,Historic,General,Historic",,31,933
Art Academy: Home Studio,WiiU,2015-06-25,82,7.9,HeadstrongGames,"Miscellaneous,Edutainment",,9,22
Art of Balance,WiiU,2014-10-09,82,8.0,Shin'en,"Puzzle,General",,9,50
NBA 2K15,XboxOne,2014-10-07,82,6.2,VisualConcepts,"Sports,Traditional,Team,Basketball,Sim",,9,100
MVP Baseball 2004,PC,2004-03-09,82,7.4,EASports,"Sports,Traditional,Team,Baseball,Sim,Sim",,13,14
Europa 1400: The Guild,PC,2002-11-18,82,8.4,4HeadStudios,"Strategy,Real-Time,Historic,General,Historic",,14,27
V-Rally 3,PlayStation2,2002-10-22,82,7.9,EdenStudios,"Driving,Racing,Rally / Offroad",,10,21
V-Rally 3,GameBoyAdvance,2002-09-30,82,7.7,Velez&Dubail,"Driving,Racing,Rally / Offroad",,7,7
Battle Realms,PC,2001-11-07,82,8.5,LiquidEntertainment,"Strategy,Real-Time,Fantasy,General,Fantasy,Command",,16,76
Warlords Battlecry,PC,2000-07-09,82,7.6,StrategicStudiesGroup,"Strategy,General,General",,19,22
Shin Megami Tensei: Digital Devil Saga 2,PlayStation2,2005-10-11,82,3.6,AtlusCo.,"Role-Playing,Console-style RPG",,38,186
Sam & Max Episode 201: Ice Station Santa,PC,2007-11-08,82,8.5,TelltaleGames,"Adventure,General,3D,Point-and-Click,Third-Person",,32,17
Oddworld: Stranger's Wrath HD,PlayStation3,2011-12-27,82,8.6,JustAddWater,"Action Adventure,Fantasy,General,Fantasy",,29,60
Halo: Combat Evolved Anniversary,Xbox360,2011-11-15,82,8.2,343Industries,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",,73,595
N+,DS,2008-08-26,82,7.5,"MetanetSoftwareInc.,SilverBirchStudios","Action,Platformer,Platformer,2D,2D",,20,25
Child of Light,PlayStation4,2014-04-29,82,8.0,UbisoftMontreal,"Action,General,General,Role-Playing,General",,46,606
Metal Gear Rising: Revengeance,Xbox360,2013-02-19,82,8.0,PlatinumGames,"Action Adventure,Modern,General,Modern",,46,424
Major League Baseball 2K5,PlayStation2,2005-02-28,82,7.4,KushGames,"Sports,Traditional,Baseball,Sim",,19,20
Brothers in Arms: Road to Hill 30,PlayStation2,2005-03-15,82,7.5,GearboxSoftware,"Action,Shooter,First-Person,Historic",,30,34
SOCOM: U.S. Navy SEALs Fireteam Bravo,PSP,2005-11-08,82,8.6,ZipperInteractive,"Action,Shooter,Shooter,Third-Person,Tactical,Modern,Modern",,44,67
TimeSplitters: Future Perfect,GameCube,2005-03-21,82,8.6,FreeRadicalDesign,"Action,Shooter,First-Person,Sci-Fi",,32,52
Art Style: ORBIENT,Wii,2008-09-29,82,8.2,Nintendo,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",,11,12
Kingdom Hearts: Birth by Sleep,PSP,2010-09-07,82,8.7,SquareEnix,"Role-Playing,Action RPG,Action RPG",,62,476
The Last Guardian,PlayStation4,2016-12-06,82,7.9,SCEJapanStudio,"Fantasy,Fantasy,Action Adventure,Linear",,110,2453
Pro Evolution Soccer 2013,Xbox360,2012-09-25,82,7.0,Konami,"Sports,Traditional,Team,Soccer,Sim,Sim",,33,83
Sprint Vector,PlayStation4,2018-02-13,82,7.5,Survios,"Racing,Arcade,Other",,9,31
Sonic & All-Stars Racing Transformed,Xbox360,2012-11-18,82,8.3,SumoDigital,"Driving,Racing,Arcade,Kart,Other,Kart,Automobile",,38,122
Technobabylon,PC,2015-05-21,82,7.8,Technocrat,"Adventure,General,Point-and-Click",,26,71
Madden NFL 09 All-Play,Wii,2008-08-12,82,7.4,EATiburon,"Sports,Traditional,Team,Football,Sim,Sim",,19,25
Shin Megami Tensei: Nocturne,PlayStation2,2004-10-12,82,6.1,AtlusCo.,"Role-Playing,Console-style RPG",,42,325
World of Warcraft: Mists of Pandaria,PC,2012-09-25,82,5.1,BlizzardEntertainment,"Fantasy,Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Fantasy",,42,1400
Pinball Hall of Fame: The Williams Collection,PlayStation3,2009-09-22,82,7.9,FarsightStudios,"Action,Miscellaneous,Parlor,Pinball,Pinball",,16,8
Splatoon 2: Octo Expansion,Switch,2018-06-13,82,8.3,Nintendo,"Action,Shooter,Third-Person,Arcade",,30,192
MotoGP 20,XboxOne,2020-04-23,82,6.8,"MilestoneS.r.l,DornaSportsS.L.","Racing,Simulation,Arcade,Automobile",,11,14
FIFA 15,PC,2014-09-23,82,4.4,EASports,"Sports,Traditional,Team,Soccer,Sim",,9,432
Recettear: An Item Shop's Tale,PC,2010-09-10,82,8.6,EasyGameStation,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",,12,163
Command & Conquer 3: Tiberium Wars,Xbox360,2007-05-08,82,7.4,EALA,"Strategy,Real-Time,Sci-Fi,Sci-Fi,General",,40,60
Sid Meier's Pirates!,PSP,2007-01-22,82,7.9,FullFat,"Strategy,Real-Time,General,Historic",,34,30
Harvest Moon: More Friends of Mineral Town,GameBoyAdvance,2005-07-26,82,8.5,TOSE,"Strategy,Breeding/Constructing",,8,48
Need for Speed Underground 2,PlayStation2,2004-11-15,82,8.6,EACanada,"Driving,Racing,GT / Street",,39,195
Assassin's Creed Valhalla,PlayStation4,2020-11-10,82,,"Ubisoft,UbisoftMontreal","Action Adventure,Open-World",,32,0
Forza Motorsport 7,PC,2017-10-03,82,4.6,Turn10,"Racing,Simulation,Automobile",,17,241
ETHER One,PC,2014-03-25,82,6.6,WhitePaperGames,"General,Adventure,General,3D,First-Person",,20,51
BlazBlue: Calamity Trigger Portable,PSP,2010-03-10,82,7.8,ArcSystemWorks,"Action,Fighting,Fighting,2D,2D",,14,20
Pistol Whip,PC,2019-11-07,82,7.7,CloudheadGames,"Action,Shooter,First-Person,Light Gun,Arcade",,10,16
Bloodstained: Curse of the Moon,Switch,2018-05-24,82,8.4,IntiCreates,"Action Adventure,Open-World",,10,141
Tony Hawk's Underground 2,GameCube,2004-10-04,82,8.4,NeversoftEntertainment,"Sports,Alternative,Skateboarding",,30,20
Indivisible,XboxOne,2019-10-08,82,5.7,LabZeroGames,"Role-Playing,Action RPG",,11,35
Final Fantasy XIII,Xbox360,2010-03-09,82,6.1,SquareEnix,"Role-Playing,Console-style RPG,Console-style RPG,Japanese-Style",,54,635
Midnight Club: Los Angeles,PlayStation3,2008-10-20,82,8.4,RockstarSanDiego,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",,50,144
Freedom Planet,Switch,2018-08-30,82,8.1,GalaxyTrail,"Action,Platformer,2D",,16,22
The Vanishing of Ethan Carter,PC,2014-09-25,82,8.0,TheAstronauts,"Miscellaneous,Adventure,General,3D,First-Person",,66,783
Ys VIII: Lacrimosa of DANA,Switch,2018-06-26,82,8.7,Falcom,"Role-Playing,Action RPG",,21,264
Flight Simulator X: Acceleration,PC,2007-10-23,82,7.2,MicrosoftGameStudios,"Simulation,Flight,Modern Jet,Combat",,15,30
Far Cry 3: Blood Dragon,PlayStation3,2013-04-30,82,8.2,UbisoftMontreal,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",,24,240
Borderlands: The Zombie Island of Dr. Ned,PlayStation3,2009-11-24,82,7.4,GearboxSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",,12,45
Etrian Odyssey II: Heroes of Lagaard,DS,2008-06-13,82,8.1,Atlus,"Role-Playing,First-Person,First-Person,Western-Style",,17,31
Pro Evolution Soccer 2008,PlayStation2,2008-03-11,82,7.7,Konami,"Sports,Traditional,Soccer,Sim",,10,47
Blood,PC,1997-05-31,82,8.9,MonolithProductions,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",,7,133
Children of Morta,PC,2019-09-03,82,8.3,DeadMage,"Role-Playing,Adventure,General,Action RPG",,47,199
The Legend of Heroes: Trails of Cold Steel III,PlayStation4,2019-10-22,82,8.7,Falcom,"Role-Playing,Japanese-Style",,30,175
The Legend of Heroes: Trails of Cold Steel III,PlayStation4,2019-10-22,82,8.7,Falcom,"Role-Playing,Japanese-Style",,30,175
Duelyst,PC,2016-05-03,82,7.6,CounterplayGames,"Fantasy,Strategy,Turn-Based,General",,14,57
Command & Conquer: Red Alert 3,PC,2008-10-28,82,6.9,EALA,"Strategy,Real-Time,Sci-Fi,Sci-Fi,General",,55,542
The Walking Dead: The Telltale Definitive Series,PlayStation4,2019-09-10,82,7.3,"TelltaleGames,SkyboundGames","Miscellaneous,Compilation",,10,74
Thimbleweed Park,Switch,2017-09-21,82,8.3,"RonGilbertandGaryWinnick,TerribleToybox","Adventure,Point-and-Click",,9,79
The Walking Dead: Episode 1 - A New Day,PC,2012-04-24,82,8.4,TelltaleGames,"Action,Miscellaneous,Adventure,General,Compilation,Point-and-Click",,40,820
FIFA Soccer 09,PlayStation2,2008-10-13,82,7.0,EACanada,"Sports,Traditional,Soccer,Sim",,8,27
NCAA March Madness 2004,PlayStation2,2003-11-17,82,8.8,NuFX,"Sports,Traditional,Basketball,Sim",,16,12
NBA Live 2003,Xbox,2002-10-08,82,7.2,EACanada,"Sports,Traditional,Basketball,Sim",,17,6
Links 2003,PC,2002-09-16,82,6.8,MicrosoftGameStudios,"Sports,Traditional,Individual,Golf,Sim,Sim",,13,6
Earth & Beyond,PC,2002-09-02,82,7.1,WestwoodStudios,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Sci-Fi,Sci-Fi",,24,15
Syberia,PC,2002-09-01,82,8.5,Microids,"Adventure,3D,Fantasy,Third-Person,Fantasy",,26,329
NASCAR Thunder 2002,Xbox,2001-11-14,82,,EATiburon,"Driving,Racing,Stock Car",,17,0
Virtual Pool 3,PC,2000-11-14,82,7.1,Celeris,"Sports,Miscellaneous,Parlor,Individual,Billiards,Billiards",,13,12
The Sims: Livin' Large,PC,2000-08-27,82,7.2,Maxis,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",,23,22
The Wolf Among Us: Episode 1 - Faith,Xbox360,2013-10-11,82,8.4,TelltaleGames,"Action Adventure,Adventure,Fantasy,General,Fantasy,Point-and-Click",,31,234
Sonic the Hedgehog 2,Xbox360,2007-09-12,82,7.8,"Sega,BackboneEntertainment","Action,Platformer,Platformer,2D,2D",,11,95
Metro Exodus,XboxOne,2019-02-15,82,6.8,4AGames,"Action,Shooter,First-Person,Arcade",,32,611
Metal Arms: Glitch in the System,Xbox,2003-11-18,82,8.0,Swingin'Ape,"Action,Shooter,Third-Person,Sci-Fi",,35,18
MLB The Show 18,PlayStation4,2018-03-27,82,6.3,SonyInteractiveEntertainment,"Sports,Team,Baseball,Sim",,35,98
DCS: Black Shark,PC,2009-04-13,82,8.6,EagleDynamics,"Simulation,Flight,Helicopter,Helicopter,Civilian",,12,57
FIFA Soccer 08,Xbox360,2007-10-09,82,7.6,EACanada,"Sports,Traditional,Team,Soccer,Sim,Sim",,43,61
Pro Evolution Soccer 2010,Wii,2009-11-10,82,8.1,Konami,"Sports,Traditional,Team,Football,Soccer,Sim,Sim,Sim",,13,19
ModNation Racers,PlayStation3,2010-05-25,82,8.4,UnitedFrontGames,"Driving,Racing,Arcade,Kart,Other,Kart",,85,224
Soul Sacrifice Delta,PlayStationVita,2014-05-13,82,8.5,SCEJapanStudio,"Role-Playing,Action RPG",,24,147
King's Bounty: Armored Princess,PC,2009-11-19,82,8.5,KatauriInteractive,"Role-Playing,Strategy,Turn-Based,General,General",,25,205
Tom Clancy's The Division 2: Warlords of New York,XboxOne,2020-03-03,82,1.1,MassiveEntertainment,"Action,Shooter,Third-Person,Tactical",,9,172
Pillars of Eternity: Complete Edition,Switch,2019-08-08,82,2.4,RedCerberus,"Role-Playing,Western-Style",,11,63
The Messenger,PlayStation4,2019-03-19,82,8.0,SabotageStudio,"Action,Platformer,2D",,9,50
Toki Tori,Switch,2018-03-30,82,8.1,TwoTribes,"Puzzle,Action",,8,15
Rock Band Rivals,XboxOne,2016-10-18,82,6.6,HarmonixMusicSystems,"Action,Rhythm,Music",,10,5
Resident Evil HD Remaster,XboxOne,2015-01-20,82,8.4,Capcom,"Horror,Action Adventure,Survival",,16,201
Far Cry 4,XboxOne,2014-11-18,82,7.6,UbisoftMontreal,"Action,Shooter,First-Person,Modern,Arcade",,15,462
Age of Wonders III - Golden Realms,PC,2014-09-18,82,8.5,TriumphStudios,"Fantasy,Strategy,Turn-Based,General",,8,98
Enslaved: Odyssey to the West,Xbox360,2010-10-05,82,7.8,NinjaTheory,"Action Adventure,Modern,General,Modern",,72,326
Warhammer: Vermintide 2,PC,2018-03-08,82,7.5,"FatsharkAB,Fatshark","Action,Shooter,First-Person,Arcade",,54,257
Gears 5,PC,2019-09-10,82,6.8,TheCoalition,"Action,Shooter,Third-Person,Arcade",,24,657
Strong Bad's Cool Game for Attractive People Episode 5: 8-Bit Is Enough,PC,2008-12-15,82,7.3,TelltaleGames,"Miscellaneous,Adventure,General,Compilation",,18,27
Prince of Persia,PC,2008-12-09,82,7.3,UbisoftMontreal,"Action Adventure,Fantasy,General,Fantasy",,25,460
Clubhouse Games: 51 Worldwide Classics,Switch,2020-06-05,82,7.7,"Nintendo,NdCube","Miscellaneous,Party / Minigame",,64,115
Halo Wars,Xbox360,2009-03-03,82,7.5,EnsembleStudios,"Strategy,Real-Time,Sci-Fi,Sci-Fi,General",,92,554
PixelJunk Monsters Encore,PlayStation3,2008-05-08,82,8.3,Q-Games,"Strategy,Real-Time,Fantasy,Fantasy,Defense",,7,15
Wargroove,PC,2019-02-01,82,5.9,Chucklefish,"General,Strategy,Turn-Based,Tactics",,21,58
Joint Operations: Typhoon Rising,PC,2004-06-15,82,8.6,NovaLogic,"Action,Shooter,Shooter,First-Person,Tactical,Modern,Modern",,30,53
MotorStorm: Pacific Rift,PlayStation3,2008-10-28,82,8.1,EvolutionStudios,"Driving,Racing,Simulation,Rally / Offroad,Rally / Offroad,Automobile",,63,351
Xpand Rally,PC,2006-04-20,82,7.3,Techland,"Driving,Racing,Simulation,Rally / Offroad,Rally / Offroad,Automobile",,7,42
Prey,PC,2017-05-05,82,8.1,ArkaneStudios,"General,Action,Shooter,First-Person,Arcade",,38,1185
NBA 2K19,PlayStation4,2018-09-07,82,2.7,VisualConcepts,"Sports,Team,Basketball,Arcade,Sim",,49,442
Dark Souls II: Crown of the Sunken King,PC,2014-07-22,82,7.5,NamcoBandaiGames,"Role-Playing,Action RPG",,19,199
The Walking Dead: Episode 4 - Around Every Corner,Xbox360,2012-10-10,82,8.3,TelltaleGames,"Miscellaneous,Adventure,General,Compilation,Point-and-Click",,19,90
SSX,Xbox360,2012-02-28,82,6.4,EACanada,"Sports,Alternative,Individual,Snowboarding,Snowboarding,Ski / Snowboard",,65,191
Shantae: Half-Genie Hero,Switch,2017-06-08,82,7.6,WayForward,"Action,Platformer,2D",,7,76
